Air Quality Station EoI Code,Year,NO2,O3,PM10,PM2_5,Altitude,Latitude,Longitude,Station_Type,Station_Area,City,Green_Ratio,Population_Density
IT2119A,2020,9.333,41.174,,16.0,268.0,44.7197,7.4262,Background,Rural,Revello,0.9816474080719859,80.0
IT2121A,2024,17.476,,16.333,10.458,301.0,45.6894,8.4584,Traffic,Urban,Borgomanero,0.7154004518460682,668.0
IT2128A,2017,11.333,,20.0,10.0,281.0,46.1276,8.2921,Background,Suburban,Domodossola,0.820867108147092,476.0
IT2128A,2018,12.917,44.542,16.0,11.0,281.0,46.1276,8.2921,Background,Suburban,Domodossola,0.820867108147092,476.0
IT2128A,2019,17.625,43.583,18.0,10.0,281.0,46.1276,8.2921,Background,Suburban,Domodossola,0.820867108147092,476.0
IT2128A,2020,12.833,50.875,19.0,11.0,281.0,46.1276,8.2921,Background,Suburban,Domodossola,0.820867108147092,476.0
IT2128A,2021,13.458,50.5,19.0,10.0,281.0,46.1276,8.2921,Background,Suburban,Domodossola,0.820867108147092,476.0
IT2128A,2022,11.958,47.792,21.0,27.0,281.0,46.1276,8.2921,Background,Suburban,Domodossola,0.820867108147092,476.0
IT2128A,2023,14.042,46.708,17.0,12.0,281.0,46.1276,8.2921,Background,Suburban,Domodossola,0.820867108147092,476.0
IT2128A,2024,18.417,35.0,17.0,11.0,281.0,46.1276,8.2921,Background,Suburban,Domodossola,0.820867108147092,476.0
IT2129A,2015,19.279,60.513,,12.3,5.0,45.8053,13.522,Background,Urban,Monfalcone,0.3786676735564745,1492.0
IT2129A,2016,17.573,54.15,,10.4,5.0,45.8053,13.522,Background,Urban,Monfalcone,0.3786676735564745,1492.0
IT2129A,2017,14.577,58.157,,9.9,5.0,45.8053,13.522,Background,Urban,Monfalcone,0.3786676735564745,1492.0
IT2129A,2018,12.497,56.432,,10.8,5.0,45.8053,13.522,Background,Urban,Monfalcone,0.3786676735564745,1492.0
IT2129A,2019,12.532,56.286,,10.2,5.0,45.8053,13.522,Background,Urban,Monfalcone,0.3786676735564745,1492.0
IT2129A,2020,11.799,65.969,,10.3,5.0,45.8053,13.522,Background,Urban,Monfalcone,0.3786676735564745,1492.0
IT2129A,2021,9.204,62.505,,10.3,5.0,45.8053,13.522,Background,Urban,Monfalcone,0.3786676735564745,1492.0
IT2129A,2022,12.75,62.304,16.0,11.0,5.0,45.8053,13.522,Background,Urban,Monfalcone,0.3786676735564745,1492.0
IT2129A,2023,13.5,61.292,15.0,10.0,5.0,45.8053,13.522,Background,Urban,Monfalcone,0.3786676735564745,1492.0
IT2129A,2024,10.0,57.583,16.0,9.0,5.0,45.8053,13.522,Background,Urban,Monfalcone,0.3786676735564745,1492.0
IT2131A,2015,11.269,57.22,,11.7,0.0,45.7316,13.4864,Background,Rural,Grado,0.28534107171285983,63.0
IT2131A,2016,10.389,55.828,,9.3,0.0,45.7316,13.4864,Background,Rural,Grado,0.28534107171285983,63.0
IT2131A,2017,7.301,64.633,,9.1,0.0,45.7316,13.4864,Background,Rural,Grado,0.28534107171285983,63.0
IT2131A,2018,7.354,68.715,,10.1,0.0,45.7316,13.4864,Background,Rural,Grado,0.28534107171285983,63.0
IT2131A,2019,7.706,64.771,,8.8,0.0,45.7316,13.4864,Background,Rural,Grado,0.28534107171285983,63.0
IT2131A,2020,6.272,68.641,,8.5,0.0,45.7316,13.4864,Background,Rural,Grado,0.28534107171285983,63.0
IT2131A,2021,7.641,67.994,,7.6,0.0,45.7316,13.4864,Background,Rural,Grado,0.28534107171285983,63.0
IT2131A,2022,8.261,70.087,15.0,10.0,0.0,45.7316,13.4864,Background,Rural,Grado,0.28534107171285983,63.0
IT2131A,2023,6.333,64.542,13.0,8.0,0.0,45.7316,13.4864,Background,Rural,Grado,0.28534107171285983,63.0
IT2131A,2024,7.375,61.167,13.0,8.0,0.0,45.7316,13.4864,Background,Rural,Grado,0.28534107171285983,63.0
IT2134A,2018,9.617,51.191,26.0,19.0,95.0,42.5342,12.5219,Background,Suburban,Narni,0.9413842858436198,90.0
IT2134A,2019,11.055,58.907,21.6,13.5,95.0,42.5342,12.5219,Background,Suburban,Narni,0.9413842858436198,90.0
IT2134A,2020,7.978,50.0,21.0,13.0,95.0,42.5342,12.5219,Background,Suburban,Narni,0.9413842858436198,90.0
IT2134A,2021,9.661,47.348,21.0,13.0,95.0,42.5342,12.5219,Background,Suburban,Narni,0.9413842858436198,90.0
IT2134A,2022,9.604,52.583,22.0,12.0,95.0,42.5342,12.5219,Background,Suburban,Narni,0.9413842858436198,90.0
IT2134A,2023,8.635,32.167,20.0,13.0,95.0,42.5342,12.5219,Background,Suburban,Narni,0.9413842858436198,90.0
IT2134A,2024,7.796,37.7,21.0,12.0,95.0,42.5342,12.5219,Background,Suburban,Narni,0.9413842858436198,90.0
IT2139A,2022,13.18,66.517,17.3,9.5,20.0,40.6458,17.9606,Industrial,Suburban,Brindisi,0.827570475368698,246.0
IT2139A,2023,14.325,68.14,17.5,9.4,20.0,40.6458,17.9606,Industrial,Suburban,Brindisi,0.827570475368698,246.0
IT2139A,2024,13.181,70.096,16.8,9.1,20.0,40.6458,17.9606,Industrial,Suburban,Brindisi,0.827570475368698,246.0
IT2141A,2022,11.39,59.874,20.9,12.7,150.0,41.6308,15.3867,Background,Rural,San Severo,0.9786318226176176,146.0
IT2141A,2023,11.888,64.588,18.3,10.4,150.0,41.6308,15.3867,Background,Rural,San Severo,0.9786318226176176,146.0
IT2141A,2024,10.768,58.645,18.1,8.4,150.0,41.6308,15.3867,Background,Rural,San Severo,0.9786318226176176,146.0
IT2142A,2022,4.493,50.857,17.8,11.1,150.0,41.5467,15.4408,Background,Rural,Lucera,0.9663043137346836,90.0
IT2142A,2023,4.424,45.17,15.0,8.8,150.0,41.5467,15.4408,Background,Rural,Lucera,0.9663043137346836,90.0
IT2142A,2024,4.041,54.754,14.7,7.8,150.0,41.5467,15.4408,Background,Rural,Lucera,0.9663043137346836,90.0
IT2143A,2022,10.926,,18.9,10.1,15.0,40.9614,17.2842,Traffic,Suburban,Monopoli,0.941202936831016,303.0
IT2143A,2023,12.725,,17.3,9.2,15.0,40.9614,17.2842,Traffic,Suburban,Monopoli,0.941202936831016,303.0
IT2143A,2024,11.266,,17.6,9.0,15.0,40.9614,17.2842,Traffic,Suburban,Monopoli,0.941202936831016,303.0
IT2144A,2015,16.757,68.397,24.153,14.945,40.0,41.1078,16.7661,Industrial,Suburban,Modugno,0.5203384459659328,1105.0
IT2144A,2016,18.307,66.187,25.145,13.182,40.0,41.1078,16.7661,Industrial,Suburban,Modugno,0.5203384459659328,1105.0
IT2144A,2017,19.319,69.015,25.425,15.244,40.0,41.1078,16.7661,Industrial,Suburban,Modugno,0.5203384459659328,1105.0
IT2144A,2018,18.509,54.223,24.959,16.075,40.0,41.1078,16.7661,Industrial,Suburban,Modugno,0.5203384459659328,1105.0
IT2144A,2019,16.097,63.554,21.753,13.748,40.0,41.1078,16.7661,Industrial,Suburban,Modugno,0.5203384459659328,1105.0
IT2144A,2020,15.331,67.573,22.878,14.381,40.0,41.1078,16.7661,Industrial,Suburban,Modugno,0.5203384459659328,1105.0
IT2144A,2021,15.725,67.8,20.375,11.357,40.0,41.1078,16.7661,Industrial,Suburban,Modugno,0.5203384459659328,1105.0
IT2144A,2022,11.884,66.086,22.123,13.222,40.0,41.1078,16.7661,Industrial,Suburban,Modugno,0.5203384459659328,1105.0
IT2144A,2023,9.469,70.202,20.36,11.713,40.0,41.1078,16.7661,Industrial,Suburban,Modugno,0.5203384459659328,1105.0
IT2144A,2024,11.64,65.883,20.542,10.463,40.0,41.1078,16.7661,Industrial,Suburban,Modugno,0.5203384459659328,1105.0
IT2148A,2015,13.683,,,14.429,100.0,40.6492,17.5125,Background,Suburban,Ceglie Messapica,0.9801305076782033,140.0
IT2148A,2016,14.573,,,13.875,100.0,40.6492,17.5125,Background,Suburban,Ceglie Messapica,0.9801305076782033,140.0
IT2148A,2017,13.916,,,14.664,100.0,40.6492,17.5125,Background,Suburban,Ceglie Messapica,0.9801305076782033,140.0
IT2148A,2018,12.908,,,15.94,100.0,40.6492,17.5125,Background,Suburban,Ceglie Messapica,0.9801305076782033,140.0
IT2148A,2019,13.678,,,15.064,100.0,40.6492,17.5125,Background,Suburban,Ceglie Messapica,0.9801305076782033,140.0
IT2148A,2020,11.346,,,15.358,100.0,40.6492,17.5125,Background,Suburban,Ceglie Messapica,0.9801305076782033,140.0
IT2148A,2021,12.479,,,14.513,100.0,40.6492,17.5125,Background,Suburban,Ceglie Messapica,0.9801305076782033,140.0
IT2148A,2022,11.918,,,10.229,100.0,40.6492,17.5125,Background,Suburban,Ceglie Messapica,0.9801305076782033,140.0
IT2148A,2023,11.6,,,10.479,100.0,40.6492,17.5125,Background,Suburban,Ceglie Messapica,0.9801305076782033,140.0
IT2148A,2024,11.441,,,12.763,100.0,40.6492,17.5125,Background,Suburban,Ceglie Messapica,0.9801305076782033,140.0
IT2151A,2016,12.546,,,12.193,50.0,40.4894,18.0472,Background,Suburban,Torchiarolo,0.9042471324675598,160.0
IT2151A,2017,14.056,,,13.912,50.0,40.4894,18.0472,Background,Suburban,Torchiarolo,0.9042471324675598,160.0
IT2151A,2018,12.471,,,14.986,50.0,40.4894,18.0472,Background,Suburban,Torchiarolo,0.9042471324675598,160.0
IT2151A,2019,10.927,,,11.741,50.0,40.4894,18.0472,Background,Suburban,Torchiarolo,0.9042471324675598,160.0
IT2151A,2020,7.809,,,9.927,50.0,40.4894,18.0472,Background,Suburban,Torchiarolo,0.9042471324675598,160.0
IT2151A,2021,8.894,,,10.392,50.0,40.4894,18.0472,Background,Suburban,Torchiarolo,0.9042471324675598,160.0
IT2151A,2022,8.25,,,9.987,50.0,40.4894,18.0472,Background,Suburban,Torchiarolo,0.9042471324675598,160.0
IT2151A,2023,7.146,,,10.233,50.0,40.4894,18.0472,Background,Suburban,Torchiarolo,0.9042471324675598,160.0
IT2151A,2024,7.447,,,8.913,50.0,40.4894,18.0472,Background,Suburban,Torchiarolo,0.9042471324675598,160.0
IT2152A,2022,13.348,,20.0,13.0,3.0,45.822,13.2714,Background,Suburban,Torviscosa,0.9151742408028921,53.0
IT2152A,2023,14.708,,19.0,11.0,3.0,45.822,13.2714,Background,Suburban,Torviscosa,0.9151742408028921,53.0
IT2152A,2024,14.292,,20.0,12.0,3.0,45.822,13.2714,Background,Suburban,Torviscosa,0.9151742408028921,53.0
IT2155A,2016,4.439,57.666,13.388,9.783,450.0,44.397,8.206,Background,Rural,Cengio,0.9097195074223753,181.0
IT2155A,2017,4.821,57.576,13.063,9.188,450.0,44.397,8.206,Background,Rural,Cengio,0.9097195074223753,181.0
IT2155A,2018,8.178,51.086,14.163,9.1,450.0,44.397,8.206,Background,Rural,Cengio,0.9097195074223753,181.0
IT2155A,2019,6.2,53.568,11.919,7.788,450.0,44.397,8.206,Background,Rural,Cengio,0.9097195074223753,181.0
IT2155A,2020,5.506,49.114,11.529,7.908,450.0,44.397,8.206,Background,Rural,Cengio,0.9097195074223753,181.0
IT2155A,2021,8.335,53.6,12.017,8.058,450.0,44.397,8.206,Background,Rural,Cengio,0.9097195074223753,181.0
IT2155A,2022,7.148,53.927,11.808,7.129,450.0,44.397,8.206,Background,Rural,Cengio,0.9097195074223753,181.0
IT2155A,2023,4.468,57.669,10.667,6.561,450.0,44.397,8.206,Background,Rural,Cengio,0.9097195074223753,181.0
IT2155A,2024,3.161,49.216,10.429,6.329,450.0,44.397,8.206,Background,Rural,Cengio,0.9097195074223753,181.0
IT2161A,2017,9.217,63.417,11.0,8.0,803.0,41.7794,14.1036,Background,Suburban,Castel di Sangro,0.9764482468595199,78.0
IT2161A,2019,17.167,62.927,11.3,7.7,803.0,41.7794,14.1036,Background,Suburban,Castel di Sangro,0.9764482468595199,78.0
IT2161A,2020,18.929,62.533,11.7,7.9,803.0,41.7794,14.1036,Background,Suburban,Castel di Sangro,0.9764482468595199,78.0
IT2161A,2021,32.127,63.081,12.0,8.2,803.0,41.7794,14.1036,Background,Suburban,Castel di Sangro,0.9764482468595199,78.0
IT2161A,2022,30.293,53.954,14.8,10.1,803.0,41.7794,14.1036,Background,Suburban,Castel di Sangro,0.9764482468595199,78.0
IT2161A,2023,11.89,55.781,13.2,9.2,803.0,41.7794,14.1036,Background,Suburban,Castel di Sangro,0.9764482468595199,78.0
IT2161A,2024,10.537,58.501,12.1,7.5,803.0,41.7794,14.1036,Background,Suburban,Castel di Sangro,0.9764482468595199,78.0
IT2162A,2019,17.985,,,10.1,228.0,42.6656,13.7261,Background,Urban,Teramo,0.944306030319629,336.0
IT2162A,2020,9.838,,,8.8,228.0,42.6656,13.7261,Background,Urban,Teramo,0.944306030319629,336.0
IT2162A,2021,13.084,,,10.0,228.0,42.6656,13.7261,Background,Urban,Teramo,0.944306030319629,336.0
IT2162A,2022,13.311,,,11.1,228.0,42.6656,13.7261,Background,Urban,Teramo,0.944306030319629,336.0
IT2162A,2023,9.369,,,9.2,228.0,42.6656,13.7261,Background,Urban,Teramo,0.944306030319629,336.0
IT2162A,2024,11.07,,,8.3,228.0,42.6656,13.7261,Background,Urban,Teramo,0.944306030319629,336.0
IT2166A,2017,17.292,56.958,19.0,13.0,50.0,42.3461,14.1378,Background,Urban,Chieti,0.7853973104637432,817.0
IT2166A,2019,17.768,64.515,15.9,12.0,50.0,42.3461,14.1378,Background,Urban,Chieti,0.7853973104637432,817.0
IT2166A,2020,12.163,57.728,19.3,12.7,50.0,42.3461,14.1378,Background,Urban,Chieti,0.7853973104637432,817.0
IT2166A,2021,14.34,55.405,17.8,12.4,50.0,42.3461,14.1378,Background,Urban,Chieti,0.7853973104637432,817.0
IT2166A,2022,17.384,51.292,19.8,13.4,50.0,42.3461,14.1378,Background,Urban,Chieti,0.7853973104637432,817.0
IT2166A,2023,13.585,53.083,17.2,11.9,50.0,42.3461,14.1378,Background,Urban,Chieti,0.7853973104637432,817.0
IT2166A,2024,13.105,56.485,19.9,12.8,50.0,42.3461,14.1378,Background,Urban,Chieti,0.7853973104637432,817.0
IT2167A,2017,15.826,55.583,17.0,10.0,6.0,42.4214,14.2792,Background,Suburban,Francavilla al Mare,0.8130268018005964,1105.0
IT2167A,2019,11.354,60.015,16.8,9.5,6.0,42.4214,14.2792,Background,Suburban,Francavilla al Mare,0.8130268018005964,1105.0
IT2167A,2020,10.13,61.875,16.4,9.4,6.0,42.4214,14.2792,Background,Suburban,Francavilla al Mare,0.8130268018005964,1105.0
IT2167A,2021,11.035,61.705,16.6,9.3,6.0,42.4214,14.2792,Background,Suburban,Francavilla al Mare,0.8130268018005964,1105.0
IT2167A,2022,11.919,53.356,18.3,10.7,6.0,42.4214,14.2792,Background,Suburban,Francavilla al Mare,0.8130268018005964,1105.0
IT2167A,2023,10.618,54.82,15.2,9.2,6.0,42.4214,14.2792,Background,Suburban,Francavilla al Mare,0.8130268018005964,1105.0
IT2167A,2024,9.42,59.257,16.1,9.3,6.0,42.4214,14.2792,Background,Suburban,Francavilla al Mare,0.8130268018005964,1105.0
IT2168A,2015,32.25,35.591,28.0,18.0,243.0,45.0249,7.6491,Background,Urban,Torino,0.2272830473160316,6513.0
IT2168A,2016,31.417,36.208,26.0,16.0,243.0,45.0249,7.6491,Background,Urban,Torino,0.2272830473160316,6513.0
IT2168A,2017,35.875,33.875,28.0,18.0,243.0,45.0249,7.6491,Background,Urban,Torino,0.2272830473160316,6513.0
IT2168A,2018,34.8,42.167,24.0,17.0,243.0,45.0249,7.6491,Background,Urban,Torino,0.2272830473160316,6513.0
IT2168A,2019,35.042,49.917,20.0,15.0,243.0,45.0249,7.6491,Background,Urban,Torino,0.2272830473160316,6513.0
IT2168A,2020,28.0,55.875,19.0,12.0,243.0,45.0249,7.6491,Background,Urban,Torino,0.2272830473160316,6513.0
IT2168A,2021,28.333,61.5,19.0,13.0,243.0,45.0249,7.6491,Background,Urban,Torino,0.2272830473160316,6513.0
IT2168A,2022,31.583,57.667,24.0,17.0,243.0,45.0249,7.6491,Background,Urban,Torino,0.2272830473160316,6513.0
IT2168A,2023,31.375,47.75,19.0,13.0,243.0,45.0249,7.6491,Background,Urban,Torino,0.2272830473160316,6513.0
IT2168A,2024,28.333,46.375,15.0,9.0,243.0,45.0249,7.6491,Background,Urban,Torino,0.2272830473160316,6513.0
IT2169A,2022,,55.208,18.0,12.0,3.0,45.8419,13.3019,Background,Rural,Bagnaria Arsa,0.8926511647821511,176.0
IT2169A,2023,,58.458,17.0,11.0,3.0,45.8419,13.3019,Background,Rural,Bagnaria Arsa,0.8926511647821511,176.0
IT2169A,2024,,57.917,19.0,11.0,3.0,45.8419,13.3019,Background,Rural,Bagnaria Arsa,0.8926511647821511,176.0
IT2170A,2022,10.958,57.625,22.0,12.0,0.0,45.8108,13.2622,Background,Rural,Torviscosa,0.9151742408028921,53.0
IT2170A,2023,8.458,60.292,19.0,11.0,0.0,45.8108,13.2622,Background,Rural,Torviscosa,0.9151742408028921,53.0
IT2170A,2024,12.625,60.75,21.0,12.0,0.0,45.8108,13.2622,Background,Rural,Torviscosa,0.9151742408028921,53.0
IT2172A,2023,20.554,,19.0,7.8,33.0,42.0993,11.7983,Traffic,Urban,Civitavecchia,0.8112563461993223,699.0
IT2172A,2024,21.386,,20.5,8.2,33.0,42.0993,11.7983,Traffic,Urban,Civitavecchia,0.8112563461993223,699.0
IT2174A,2023,18.631,,20.6,11.0,21.0,41.4511,12.8917,Traffic,Urban,Latina,0.8666186779008985,459.0
IT2174A,2024,23.938,,21.9,10.9,21.0,41.4511,12.8917,Traffic,Urban,Latina,0.8666186779008985,459.0
IT2177A,2023,23.379,,19.9,10.2,7.0,42.9444,13.8794,Traffic,Urban,San Benedetto del Tronto,0.6114226371964007,1843.0
IT2177A,2024,16.63,,20.5,9.3,7.0,42.9444,13.8794,Traffic,Urban,San Benedetto del Tronto,0.6114226371964007,1843.0
IT2180A,2015,,,24.0,11.0,482.0,41.4845,14.4812,Background,Suburban,Bojano,0.942205120569056,142.0
IT2180A,2016,,31.541,41.0,26.0,482.0,41.4845,14.4812,Background,Suburban,Bojano,0.942205120569056,142.0
IT2180A,2017,,18.143,16.0,10.0,482.0,41.4845,14.4812,Background,Suburban,Bojano,0.942205120569056,142.0
IT2200A,2022,21.696,,21.2915,20.0,20.0,45.9509,12.5017,Traffic,Suburban,Sacile,0.7223691441118415,604.0
IT2201A,2015,27.599,,23.7,14.4,30.0,45.9626,12.6559,Traffic,Urban,Pordenone,0.45570293078439933,1353.0
IT2201A,2016,26.283,,18.6,12.9,30.0,45.9626,12.6559,Traffic,Urban,Pordenone,0.45570293078439933,1353.0
IT2201A,2017,26.335,,20.9,13.1,30.0,45.9626,12.6559,Traffic,Urban,Pordenone,0.45570293078439933,1353.0
IT2201A,2018,25.541,,19.1,13.1,30.0,45.9626,12.6559,Traffic,Urban,Pordenone,0.45570293078439933,1353.0
IT2201A,2019,25.144,,20.1,13.8,30.0,45.9626,12.6559,Traffic,Urban,Pordenone,0.45570293078439933,1353.0
IT2201A,2020,17.954,,19.7,13.2,30.0,45.9626,12.6559,Traffic,Urban,Pordenone,0.45570293078439933,1353.0
IT2201A,2021,22.389,,17.3,11.8,30.0,45.9626,12.6559,Traffic,Urban,Pordenone,0.45570293078439933,1353.0
IT2201A,2022,25.478,,19.0,12.0,30.0,45.9626,12.6559,Traffic,Urban,Pordenone,0.45570293078439933,1353.0
IT2201A,2023,24.083,,18.0,12.0,30.0,45.9626,12.6559,Traffic,Urban,Pordenone,0.45570293078439933,1353.0
IT2201A,2024,23.333,,19.0,11.0,30.0,45.9626,12.6559,Traffic,Urban,Pordenone,0.45570293078439933,1353.0
IT2202A,2018,2.832,88.405,15.92,10.0,735.0,40.2884,15.8914,Industrial,Suburban,Grumento Nova,0.9245093711091225,23.0
IT2202A,2019,4.098,85.511,15.27,9.52,735.0,40.2884,15.8914,Industrial,Suburban,Grumento Nova,0.9245093711091225,23.0
IT2202A,2020,4.321,89.149,15.51,8.44,735.0,40.2884,15.8914,Industrial,Suburban,Grumento Nova,0.9245093711091225,23.0
IT2202A,2021,4.443,87.644,14.33,8.43,735.0,40.2884,15.8914,Industrial,Suburban,Grumento Nova,0.9245093711091225,23.0
IT2202A,2022,3.446,80.54,15.66,10.02,735.0,40.2884,15.8914,Industrial,Suburban,Grumento Nova,0.9245093711091225,23.0
IT2202A,2023,4.048,80.019,1.0,1.0,735.0,40.2884,15.8914,Industrial,Suburban,Grumento Nova,0.9245093711091225,23.0
IT2202A,2024,2.871,87.722,16.14,8.46,735.0,40.2884,15.8914,Industrial,Suburban,Grumento Nova,0.9245093711091225,23.0
IT2203A,2018,3.288,84.88,17.05,10.0,820.0,40.3349,15.9007,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2203A,2019,3.288,83.755,15.97,9.72,820.0,40.3349,15.9007,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2203A,2020,2.281,80.587,13.78,8.0,820.0,40.3349,15.9007,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2203A,2021,3.422,78.473,14.15,7.4,820.0,40.3349,15.9007,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2203A,2022,4.435,85.41,14.22,8.42,820.0,40.3349,15.9007,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2203A,2023,4.163,83.297,1.0,1.0,820.0,40.3349,15.9007,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2203A,2024,3.99,91.893,13.58,7.38,820.0,40.3349,15.9007,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2204A,2018,4.836,60.792,16.11,10.75,603.0,40.3242,15.8674,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2204A,2019,6.135,63.555,14.93,10.13,603.0,40.3242,15.8674,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2204A,2020,6.5,72.914,17.0,10.84,603.0,40.3242,15.8674,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2204A,2021,6.606,66.654,14.73,7.95,603.0,40.3242,15.8674,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2204A,2022,3.445,72.81,14.8,8.28,603.0,40.3242,15.8674,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2204A,2023,6.102,63.79,1.0,1.0,603.0,40.3242,15.8674,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2204A,2024,5.925,65.673,15.71,10.93,603.0,40.3242,15.8674,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2205A,2018,2.915,80.378,14.88,7.8,690.0,40.3156,15.9548,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2205A,2019,3.137,77.53,15.74,8.02,690.0,40.3156,15.9548,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2205A,2020,3.349,79.339,13.34,6.99,690.0,40.3156,15.9548,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2205A,2021,2.987,74.924,13.85,6.17,690.0,40.3156,15.9548,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2205A,2022,3.032,79.95,15.37,7.74,690.0,40.3156,15.9548,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2205A,2023,4.572,78.352,1.0,1.0,690.0,40.3156,15.9548,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2205A,2024,4.311,81.9,12.57,6.38,690.0,40.3156,15.9548,Industrial,Rural,Viggiano,0.9792277899874392,36.0
IT2209A,2016,14.565,52.417,17.0,10.0,35.0,44.2856,11.8734,Background,Urban,Faenza,0.9351502646960149,273.0
IT2209A,2017,17.304,51.625,18.0,11.0,35.0,44.2856,11.8734,Background,Urban,Faenza,0.9351502646960149,273.0
IT2209A,2018,13.435,50.25,20.0,12.0,35.0,44.2856,11.8734,Background,Urban,Faenza,0.9351502646960149,273.0
IT2209A,2019,12.75,49.208,20.0,12.0,35.0,44.2856,11.8734,Background,Urban,Faenza,0.9351502646960149,273.0
IT2209A,2020,10.864,53.833,19.0,10.0,35.0,44.2856,11.8734,Background,Urban,Faenza,0.9351502646960149,273.0
IT2209A,2021,12.167,48.913,18.0,10.0,35.0,44.2856,11.8734,Background,Urban,Faenza,0.9351502646960149,273.0
IT2209A,2022,12.5,50.833,21.0,11.0,35.0,44.2856,11.8734,Background,Urban,Faenza,0.9351502646960149,273.0
IT2209A,2023,10.217,53.958,20.0,10.0,35.0,44.2856,11.8734,Background,Urban,Faenza,0.9351502646960149,273.0
IT2209A,2024,15.542,42.87,19.0,9.0,35.0,44.2856,11.8734,Background,Urban,Faenza,0.9351502646960149,273.0
IT2210A,2022,7.713,,21.142,12.792,303.0,40.8355,14.8246,Industrial,Suburban,Solofra,0.8051970523710708,541.0
IT2210A,2023,7.809,,17.854,11.404,303.0,40.8355,14.8246,Industrial,Suburban,Solofra,0.8051970523710708,541.0
IT2210A,2024,7.678,,19.029,11.067,303.0,40.8355,14.8246,Industrial,Suburban,Solofra,0.8051970523710708,541.0
IT2211A,2015,23.77,,28.8,15.7,29.0,40.9797,14.401,Industrial,Suburban,Acerra,0.8249402121949635,1071.0
IT2211A,2016,26.504,,29.1,13.8,29.0,40.9797,14.401,Industrial,Suburban,Acerra,0.8249402121949635,1071.0
IT2211A,2017,23.891,,31.0,14.0,29.0,40.9797,14.401,Industrial,Suburban,Acerra,0.8249402121949635,1071.0
IT2211A,2018,21.614,,31.8,12.7,29.0,40.9797,14.401,Industrial,Suburban,Acerra,0.8249402121949635,1071.0
IT2211A,2019,21.316,,31.0,17.5,29.0,40.9797,14.401,Industrial,Suburban,Acerra,0.8249402121949635,1071.0
IT2211A,2020,17.591,,29.2,12.3,29.0,40.9797,14.401,Industrial,Suburban,Acerra,0.8249402121949635,1071.0
IT2211A,2021,13.365,,35.3,17.1,29.0,40.9797,14.401,Industrial,Suburban,Acerra,0.8249402121949635,1071.0
IT2211A,2022,22.138,,35.8,10.2,29.0,40.9797,14.401,Industrial,Suburban,Acerra,0.8249402121949635,1071.0
IT2211A,2023,29.813,,36.2,12.7,29.0,40.9797,14.401,Industrial,Suburban,Acerra,0.8249402121949635,1071.0
IT2211A,2024,38.265,,40.2,13.2,29.0,40.9797,14.401,Industrial,Suburban,Acerra,0.8249402121949635,1071.0
IT2212A,2022,25.709,55.161,33.039,17.246,31.0,40.9243,14.4813,Background,Urban,Napoli (greater city),0.7746555271952786,24073.0
IT2212A,2023,24.432,47.391,28.383,16.492,31.0,40.9243,14.4813,Background,Urban,Napoli (greater city),0.7746555271952786,24073.0
IT2212A,2024,23.813,50.126,29.704,15.825,31.0,40.9243,14.4813,Background,Urban,Napoli (greater city),0.7746555271952786,24073.0
IT2213A,2022,20.765,59.204,19.083,11.758,191.0,40.711,14.7024,Background,Suburban,Cava de' Tirreni,0.8149991690643661,
IT2213A,2023,18.03,63.809,17.658,11.15,191.0,40.711,14.7024,Background,Suburban,Cava de' Tirreni,0.8149991690643661,
IT2213A,2024,20.074,61.352,19.008,10.904,191.0,40.711,14.7024,Background,Suburban,Cava de' Tirreni,0.8149991690643661,
IT2214A,2022,24.17,,20.183,12.021,48.0,40.7404,14.6435,Traffic,Urban,Napoli (greater city),0.696782752042267,24073.0
IT2214A,2023,22.055,,19.067,11.425,48.0,40.7404,14.6435,Traffic,Urban,Napoli (greater city),0.696782752042267,24073.0
IT2214A,2024,21.565,,20.467,10.925,48.0,40.7404,14.6435,Traffic,Urban,Napoli (greater city),0.696782752042267,24073.0
IT2216A,2022,27.47,57.322,28.958,15.205,57.0,40.9146,14.2987,Background,Suburban,Napoli (greater city),0.17051284738762837,24073.0
IT2216A,2023,26.513,54.317,24.354,13.942,57.0,40.9146,14.2987,Background,Suburban,Napoli (greater city),0.17051284738762837,24073.0
