openaq_id,date,Year,Month,PM2_5,PM2_5_lag1,PM2_5_lag2,PM2_5_lag3,PM2_5_roll3_mean,PM2_5_roll3_std,PM10_lag1,NO2_lag1,O3_lag1,Temp_Mean_lag1,Wind_Speed_lag1,Precipitation_lag1,month_num,month_sin,month_cos,Green_Ratio,Latitude,Longitude
IT1553A,2025-04-01,2025,4,8.12,9.37,12.8,18.8,13.656666666666661,4.773010929521962,14.2,8.91,60.6,4.480645161290322,11.035483870967743,274.5,4,0.8660254037844387,-0.49999999999999983,0.9178105882119916,43.9161,11.0069
IT1553A,2025-05-01,2025,5,14.6,8.12,9.37,12.8,10.096666666666662,2.4231453388800768,13.1,7.4,64.2,7.85,8.756666666666666,204.1,5,0.49999999999999994,-0.8660254037844387,0.9178105882119916,43.9161,11.0069
IT1553A,2025-06-01,2025,6,8.44,14.6,8.12,9.37,10.69666666666666,3.4376784802154225,22.8,6.95,82.1,10.706451612903225,7.183870967741935,114.4,6,1.2246467991473532e-16,-1.0,0.9178105882119916,43.9161,11.0069
IT1553A,2025-07-01,2025,7,9.76,8.44,14.6,8.12,10.386666666666661,3.652359967656013,15.3,7.35,76.7,19.03666666666667,8.326666666666666,27.9,7,-0.4999999999999998,-0.8660254037844388,0.9178105882119916,43.9161,11.0069
IT1553A,2025-08-01,2025,8,7.31,9.76,8.44,14.6,10.933333333333328,3.24329051016652,17.7,7.34,74.5,17.91290322580645,7.070967741935484,93.3,8,-0.8660254037844384,-0.5000000000000004,0.9178105882119916,43.9161,11.0069
IT1553A,2025-09-01,2025,9,10.2,7.31,9.76,8.44,8.503333333333329,1.2262272763791857,16.1,9.5,44.7,18.606451612903225,7.648387096774194,147.0,9,-1.0,-1.8369701987210297e-16,0.9178105882119916,43.9161,11.0069
IT1553A,2025-10-01,2025,10,23.1,10.2,7.31,9.76,9.089999999999995,1.5571448230665497,16.9,13.0,40.1,13.763333333333332,6.819999999999999,67.2,10,-0.8660254037844386,0.5000000000000001,0.9178105882119916,43.9161,11.0069
IT1557A,2023-07-01,2023,7,8.71,9.8,7.54,6.36,7.899999999999996,1.7480274597394085,22.1,9.05,,21.746666666666663,6.91,100.0,7,-0.4999999999999998,-0.8660254037844388,0.6926788499006323,43.52,10.3217
IT1557A,2023-08-01,2023,8,8.91,8.71,9.8,7.54,8.68333333333333,1.130235963565269,17.1,12.4,,25.299999999999997,7.538709677419354,8.4,8,-0.8660254037844384,-0.5000000000000004,0.6926788499006323,43.52,10.3217
IT1557A,2023-09-01,2023,9,7.81,8.91,8.71,9.8,9.139999999999995,0.5802585630587123,17.3,13.7,,24.82903225806452,7.170967741935484,103.9,9,-1.0,-1.8369701987210297e-16,0.6926788499006323,43.52,10.3217
IT1557A,2023-10-01,2023,10,5.23,7.81,8.91,8.71,8.476666666666661,0.5859465277107813,19.5,10.1,,21.723333333333336,9.08,41.4,10,-0.8660254037844386,0.5000000000000001,0.6926788499006323,43.52,10.3217
IT1557A,2023-11-01,2023,11,8.68,5.23,7.81,8.91,7.316666666666662,1.8889503257990583,17.1,11.5,,18.570967741935487,10.225806451612904,174.9,11,-0.5000000000000004,0.8660254037844384,0.6926788499006323,43.52,10.3217
IT1557A,2023-12-01,2023,12,8.1,8.68,5.23,7.81,7.239999999999995,1.794240786517528,17.9,17.6,,12.17,12.01,179.4,12,-2.4492935982947064e-16,1.0,0.6926788499006323,43.52,10.3217
IT1557A,2024-01-01,2024,1,9.32,8.1,8.68,5.23,7.3366666666666625,1.8473314086368928,16.4,16.0,,8.564516129032258,8.53225806451613,65.60000000000001,1,0.49999999999999994,0.8660254037844387,0.6926788499006323,43.52,10.3217
IT1557A,2024-02-01,2024,2,9.95,9.32,8.1,8.68,8.699999999999996,0.6102458520981359,19.9,16.2,,8.016129032258064,11.196774193548388,61.50000000000001,2,0.8660254037844386,0.5000000000000001,0.6926788499006323,43.52,10.3217
IT1557A,2024-03-01,2024,3,5.26,9.95,9.32,8.1,9.12333333333333,0.9405494847887031,31.9,9.21,,9.89310344827586,8.217241379310344,107.3,3,1.0,6.123233995736766e-17,0.6926788499006323,43.52,10.3217
IT1557A,2024-04-01,2024,4,6.07,5.26,9.95,9.32,8.176666666666662,2.545473105993527,13.4,11.5,,11.16451612903226,9.103225806451611,140.0,4,0.8660254037844387,-0.49999999999999983,0.6926788499006323,43.52,10.3217
IT1557A,2024-05-01,2024,5,6.78,6.07,5.26,9.95,7.093333333333329,2.5068772074707564,14.4,7.39,,13.293333333333331,7.743333333333334,67.1,5,0.49999999999999994,-0.8660254037844387,0.6926788499006323,43.52,10.3217
IT1557A,2024-06-01,2024,6,8.97,6.78,6.07,5.26,6.036666666666663,0.7605480480130254,17.6,7.93,,16.648387096774194,8.374193548387098,125.0,6,1.2246467991473532e-16,-1.0,0.6926788499006323,43.52,10.3217
IT1557A,2024-07-01,2024,7,10.3,8.97,6.78,6.07,7.273333333333329,1.5116326714305874,16.6,10.2,,20.459999999999997,7.463333333333334,86.39999999999999,7,-0.4999999999999998,-0.8660254037844388,0.6926788499006323,43.52,10.3217
IT1557A,2024-08-01,2024,8,6.35,10.3,8.97,6.78,8.68333333333333,1.7774232285351514,16.8,11.8,,25.63548387096774,6.209677419354839,29.7,8,-0.8660254037844384,-0.5000000000000004,0.6926788499006323,43.52,10.3217
IT1557A,2024-09-01,2024,9,6.06,6.35,10.3,8.97,8.539999999999996,2.009800985173158,15.6,9.36,,26.703225806451613,5.958064516129032,41.9,9,-1.0,-1.8369701987210297e-16,0.6926788499006323,43.52,10.3217
IT1557A,2024-10-01,2024,10,8.37,6.06,6.35,10.3,7.569999999999996,2.368691621972568,13.9,11.7,,19.783333333333335,9.036666666666669,171.0,10,-0.8660254037844386,0.5000000000000001,0.6926788499006323,43.52,10.3217
IT1557A,2024-11-01,2024,11,7.15,8.37,6.06,6.35,6.926666666666662,1.2583454745563285,15.6,13.3,,16.69677419354839,7.219354838709678,203.1,11,-0.5000000000000004,0.8660254037844384,0.6926788499006323,43.52,10.3217
IT1557A,2024-12-01,2024,12,7.58,7.15,8.37,6.06,7.193333333333329,1.155609507288851,11.6,18.5,,10.903333333333334,9.13,38.0,12,-2.4492935982947064e-16,1.0,0.6926788499006323,43.52,10.3217
IT1557A,2025-01-01,2025,1,7.62,7.58,7.15,8.37,7.699999999999996,0.6187891401786452,18.6,11.7,,6.506451612903225,8.887096774193548,67.9,1,0.49999999999999994,0.8660254037844387,0.6926788499006323,43.52,10.3217
IT1557A,2025-02-01,2025,2,5.88,7.62,7.58,7.15,7.449999999999996,0.26057628442173686,12.0,15.2,,8.296774193548387,14.067741935483872,73.9,2,0.8660254037844386,0.5000000000000001,0.6926788499006323,43.52,10.3217
IT1557A,2025-03-01,2025,3,5.42,5.88,7.62,7.58,7.026666666666663,0.9932438438452,11.4,13.3,,8.232142857142858,9.160714285714286,140.2,3,1.0,6.123233995736766e-17,0.6926788499006323,43.52,10.3217
IT1557A,2025-04-01,2025,4,5.55,5.42,5.88,7.62,6.306666666666662,1.160402229115584,12.3,11.6,,10.538709677419355,10.73225806451613,217.3,4,0.8660254037844387,-0.49999999999999983,0.6926788499006323,43.52,10.3217
IT1557A,2025-05-01,2025,5,11.3,5.55,5.42,5.88,5.616666666666663,0.23713568549765715,11.5,10.2,,13.17,8.13,100.8,5,0.49999999999999994,-0.8660254037844387,0.6926788499006323,43.52,10.3217
IT1557A,2025-06-01,2025,6,6.44,11.3,5.55,5.42,7.423333333333329,3.3579209837839215,20.9,11.9,,16.125806451612902,6.751612903225807,109.7,6,1.2246467991473532e-16,-1.0,0.6926788499006323,43.52,10.3217
IT1557A,2025-07-01,2025,7,9.11,6.44,11.3,5.55,7.763333333333329,3.0950013462576016,13.7,10.9,,24.116666666666667,7.163333333333333,8.5,7,-0.4999999999999998,-0.8660254037844388,0.6926788499006323,43.52,10.3217
IT1557A,2025-08-01,2025,8,4.41,9.11,6.44,11.3,8.949999999999998,2.433947411100533,17.4,11.5,,23.85483870967742,7.803225806451613,92.0,8,-0.8660254037844384,-0.5000000000000004,0.6926788499006323,43.52,10.3217
IT1557A,2025-09-01,2025,9,6.03,4.41,9.11,6.44,6.65333333333333,2.3572512240608545,13.8,8.7,,24.451612903225808,6.893548387096774,99.9,9,-1.0,-1.8369701987210297e-16,0.6926788499006323,43.52,10.3217
IT1557A,2025-10-01,2025,10,7.23,6.03,4.41,9.11,6.516666666666663,2.387495200693899,13.6,10.8,,19.64,6.663333333333333,145.8,10,-0.8660254037844386,0.5000000000000001,0.6926788499006323,43.52,10.3217
IT1560A,2023-07-01,2023,7,9.35,11.7,8.21,9.08,9.663333333333329,1.8166544342103959,26.2,27.0,,21.746666666666663,6.91,100.0,7,-0.4999999999999998,-0.8660254037844388,0.6926788499006323,43.5547,10.3297
IT1560A,2023-08-01,2023,8,11.2,9.35,11.7,8.21,9.75333333333333,1.7796160634632097,19.6,31.0,,25.299999999999997,7.538709677419354,8.4,8,-0.8660254037844384,-0.5000000000000004,0.6926788499006323,43.5547,10.3297
IT1560A,2023-09-01,2023,9,10.5,11.2,9.35,11.7,10.749999999999995,1.2379418403151767,22.0,34.8,,24.82903225806452,7.170967741935484,103.9,9,-1.0,-1.8369701987210297e-16,0.6926788499006323,43.5547,10.3297
IT1560A,2023-10-01,2023,10,8.53,10.5,11.2,9.35,10.349999999999996,0.934077084615044,23.2,27.6,,21.723333333333336,9.08,41.4,10,-0.8660254037844386,0.5000000000000001,0.6926788499006323,43.5547,10.3297
IT1560A,2023-11-01,2023,11,12.7,8.53,10.5,11.2,10.076666666666663,1.3844252718497603,20.7,30.4,,18.570967741935487,10.225806451612904,174.9,11,-0.5000000000000004,0.8660254037844384,0.6926788499006323,43.5547,10.3297
IT1560A,2023-12-01,2023,12,11.4,12.7,8.53,10.5,10.576666666666663,2.0860568864094446,24.6,33.0,,12.17,12.01,179.4,12,-2.4492935982947064e-16,1.0,0.6926788499006323,43.5547,10.3297
IT1560A,2024-01-01,2024,1,14.0,11.4,12.7,8.53,10.876666666666663,2.1336900743398175,22.1,32.6,,8.564516129032258,8.53225806451613,65.60000000000001,1,0.49999999999999994,0.8660254037844387,0.6926788499006323,43.5547,10.3297
IT1560A,2024-02-01,2024,2,12.2,14.0,11.4,12.7,12.699999999999996,1.3000000000011,28.2,37.5,,8.016129032258064,11.196774193548388,61.50000000000001,2,0.8660254037844386,0.5000000000000001,0.6926788499006323,43.5547,10.3297
IT1560A,2024-03-01,2024,3,7.46,12.2,14.0,11.4,12.53333333333333,1.3316656236969546,35.4,23.7,,9.89310344827586,8.217241379310344,107.3,3,1.0,6.123233995736766e-17,0.6926788499006323,43.5547,10.3297
IT1560A,2024-04-01,2024,4,7.1,7.46,12.2,14.0,11.219999999999997,3.378342789002162,18.0,28.9,,11.16451612903226,9.103225806451611,140.0,4,0.8660254037844387,-0.49999999999999983,0.6926788499006323,43.5547,10.3297
IT1560A,2024-05-01,2024,5,8.21,7.1,7.46,12.2,8.919999999999996,2.8462607048552266,16.0,24.8,,13.293333333333331,7.743333333333334,67.1,5,0.49999999999999994,-0.8660254037844387,0.6926788499006323,43.5547,10.3297
IT1560A,2024-06-01,2024,6,9.68,8.21,7.1,7.46,7.589999999999996,0.5663038053933678,19.6,24.8,,16.648387096774194,8.374193548387098,125.0,6,1.2246467991473532e-16,-1.0,0.6926788499006323,43.5547,10.3297
IT1560A,2024-07-01,2024,7,12.6,9.68,8.21,7.1,8.329999999999997,1.2941792766085338,20.9,29.2,,20.459999999999997,7.463333333333334,86.39999999999999,7,-0.4999999999999998,-0.8660254037844388,0.6926788499006323,43.5547,10.3297
IT1560A,2024-08-01,2024,8,8.06,12.6,9.68,8.21,10.16333333333333,2.2345543925660585,21.7,31.1,,25.63548387096774,6.209677419354839,29.7,8,-0.8660254037844384,-0.5000000000000004,0.6926788499006323,43.5547,10.3297
IT1560A,2024-09-01,2024,9,7.89,8.06,12.6,9.68,10.11333333333333,2.3008114510616187,18.1,27.7,,26.703225806451613,5.958064516129032,41.9,9,-1.0,-1.8369701987210297e-16,0.6926788499006323,43.5547,10.3297
IT1560A,2024-10-01,2024,10,11.9,7.89,8.06,12.6,9.516666666666664,2.6715975245789343,17.7,26.1,,19.783333333333335,9.036666666666669,171.0,10,-0.8660254037844386,0.5000000000000001,0.6926788499006323,43.5547,10.3297
IT1560A,2024-11-01,2024,11,11.5,11.9,7.89,8.06,9.283333333333331,2.267693394913937,22.3,31.7,,16.69677419354839,7.219354838709678,203.1,11,-0.5000000000000004,0.8660254037844384,0.6926788499006323,43.5547,10.3297
IT1560A,2024-12-01,2024,12,9.97,11.5,11.9,7.89,10.429999999999998,2.2087779426648866,20.5,35.8,,10.903333333333334,9.13,38.0,12,-2.4492935982947064e-16,1.0,0.6926788499006323,43.5547,10.3297
IT1560A,2025-01-01,2025,1,10.0,9.97,11.5,11.9,11.12333333333333,1.01864288803105,21.8,24.2,,6.506451612903225,8.887096774193548,67.9,1,0.49999999999999994,0.8660254037844387,0.6926788499006323,43.5547,10.3297
IT1560A,2025-02-01,2025,2,7.98,10.0,9.97,11.5,10.489999999999997,0.8748142660033185,17.7,30.6,,8.296774193548387,14.067741935483872,73.9,2,0.8660254037844386,0.5000000000000001,0.6926788499006323,43.5547,10.3297
IT1560A,2025-03-01,2025,3,8.1,7.98,10.0,9.97,9.316666666666665,1.1576844705429445,16.9,29.2,,8.232142857142858,9.160714285714286,140.2,3,1.0,6.123233995736766e-17,0.6926788499006323,43.5547,10.3297
IT1560A,2025-04-01,2025,4,7.09,8.1,7.98,10.0,8.69333333333333,1.1331960701204007,16.2,27.0,,10.538709677419355,10.73225806451613,217.3,4,0.8660254037844387,-0.49999999999999983,0.6926788499006323,43.5547,10.3297
IT1560A,2025-05-01,2025,5,13.2,7.09,8.1,7.98,7.723333333333329,0.5517547764508766,15.7,29.5,,13.17,8.13,100.8,5,0.49999999999999994,-0.8660254037844387,0.6926788499006323,43.5547,10.3297
IT1560A,2025-06-01,2025,6,8.29,13.2,7.09,8.1,9.46333333333333,3.275215005665474,24.1,27.4,,16.125806451612902,6.751612903225807,109.7,6,1.2246467991473532e-16,-1.0,0.6926788499006323,43.5547,10.3297
IT1560A,2025-07-01,2025,7,9.61,8.29,13.2,7.09,9.526666666666664,3.2372879595946182,17.7,25.5,,24.116666666666667,7.163333333333333,8.5,7,-0.4999999999999998,-0.8660254037844388,0.6926788499006323,43.5547,10.3297
IT1560A,2025-08-01,2025,8,7.07,9.61,8.29,13.2,10.366666666666662,2.54095126543904,19.6,28.1,,23.85483870967742,7.803225806451613,92.0,8,-0.8660254037844384,-0.5000000000000004,0.6926788499006323,43.5547,10.3297
IT1560A,2025-09-01,2025,9,8.05,7.07,9.61,8.29,8.32333333333333,1.2703280416240248,18.0,27.4,,24.451612903225808,6.893548387096774,99.9,9,-1.0,-1.8369701987210297e-16,0.6926788499006323,43.5547,10.3297
IT1560A,2025-10-01,2025,10,10.7,8.05,7.07,9.61,8.24333333333333,1.280989201100592,18.4,31.5,,19.64,6.663333333333333,145.8,10,-0.8660254037844386,0.5000000000000001,0.6926788499006323,43.5547,10.3297
IT1578A,2020-07-01,2020,7,5.64,5.71,4.65,6.49,5.616666666666664,0.9235438989763411,7.07,27.1,54.7,22.323333333333338,10.786666666666669,32.7,7,-0.4999999999999998,-0.8660254037844388,0.8629221646738945,43.8933,12.9189
IT1578A,2020-08-01,2020,8,7.11,5.64,5.71,4.65,5.33333333333333,0.5928181283803923,8.48,25.8,53.4,24.716129032258067,10.738709677419354,26.4,8,-0.8660254037844384,-0.5000000000000004,0.8629221646738945,43.8933,12.9189
IT1578A,2020-09-01,2020,9,9.99,7.11,5.64,5.71,6.15333333333333,0.8292365967179718,8.58,25.5,44.1,25.64516129032258,10.503225806451614,51.3,9,-1.0,-1.8369701987210297e-16,0.8629221646738945,43.8933,12.9189
IT1578A,2020-10-01,2020,10,21.8,9.99,7.11,5.64,7.579999999999997,2.2127584594806144,10.7,22.9,28.7,21.396666666666665,10.583333333333334,77.4,10,-0.8660254037844386,0.5000000000000001,0.8629221646738945,43.8933,12.9189
IT1578A,2020-11-01,2020,11,19.8,21.8,9.99,7.11,12.966666666666663,7.784242630682587,35.2,23.4,18.3,15.441935483870967,10.880645161290325,67.2,11,-0.5000000000000004,0.8660254037844384,0.8629221646738945,43.8933,12.9189
IT1578A,2020-12-01,2020,12,21.9,19.8,21.8,9.99,17.196666666666662,6.320762084854643,24.2,24.6,22.6,11.43,10.35,53.7,12,-2.4492935982947064e-16,1.0,0.8629221646738945,43.8933,12.9189
IT1578A,2021-01-01,2021,1,26.1,21.9,19.8,21.8,21.166666666666668,1.1846237095955217,29.6,29.3,21.3,8.193548387096774,11.696774193548388,82.6,1,0.49999999999999994,0.8660254037844387,0.8629221646738945,43.8933,12.9189
IT1578A,2021-02-01,2021,2,20.1,26.1,21.9,19.8,22.599999999999998,3.2078029864694746,31.1,26.9,30.8,6.390322580645161,12.838709677419354,63.5,2,0.8660254037844386,0.5000000000000001,0.8629221646738945,43.8933,12.9189
IT1578A,2021-03-01,2021,3,13.3,20.1,26.1,21.9,22.7,3.0789608636685326,33.7,25.9,43.2,8.778571428571428,11.353571428571428,37.0,3,1.0,6.123233995736766e-17,0.8629221646738945,43.8933,12.9189
IT1578A,2021-04-01,2021,4,11.0,13.3,20.1,26.1,19.833333333333332,6.404165311212378,28.1,24.6,43.5,9.35483870967742,11.461290322580645,19.4,4,0.8660254037844387,-0.49999999999999983,0.8629221646738945,43.8933,12.9189
IT1578A,2021-05-01,2021,5,14.7,11.0,13.3,20.1,14.799999999999997,4.731807265728692,19.0,19.3,53.9,12.066666666666666,11.96,48.1,5,0.49999999999999994,-0.8660254037844387,0.8629221646738945,43.8933,12.9189
IT1578A,2021-06-01,2021,6,5.15,14.7,11.0,13.3,12.999999999999998,1.868154169227723,25.4,21.3,64.1,17.906451612903226,13.538709677419355,36.6,6,1.2246467991473532e-16,-1.0,0.8629221646738945,43.8933,12.9189
IT1578A,2021-07-01,2021,7,2.54,5.15,14.7,11.0,10.283333333333331,4.815167009911118,29.6,22.0,62.0,24.853333333333335,11.373333333333331,12.5,7,-0.4999999999999998,-0.8660254037844388,0.8629221646738945,43.8933,12.9189
IT1578A,2021-08-01,2021,8,4.94,2.54,5.15,14.7,7.463333333333331,6.401564912842524,24.3,22.9,51.6,26.067741935483873,11.658064516129032,53.3,8,-0.8660254037844384,-0.5000000000000004,0.8629221646738945,43.8933,12.9189
IT1578A,2021-09-01,2021,9,8.75,4.94,2.54,5.15,4.209999999999998,1.4500689638783877,32.9,23.5,44.1,25.470967741935485,10.870967741935484,32.1,9,-1.0,-1.8369701987210297e-16,0.8629221646738945,43.8933,12.9189
IT1578A,2021-10-01,2021,10,9.75,8.75,4.94,2.54,5.4099999999999975,3.1315651039062375,34.4,22.7,37.9,21.34,8.743333333333334,45.8,10,-0.8660254037844386,0.5000000000000001,0.8629221646738945,43.8933,12.9189
IT1578A,2021-11-01,2021,11,23.4,9.75,8.75,4.94,7.813333333333332,2.5381160992626994,34.7,24.1,26.6,15.129032258064516,13.05483870967742,175.6,11,-0.5000000000000004,0.8660254037844384,0.8629221646738945,43.8933,12.9189
IT1578A,2021-12-01,2021,12,36.1,23.4,9.75,8.75,13.966666666666663,8.184792809432391,62.8,31.1,24.1,12.023333333333332,12.04,117.5,12,-2.4492935982947064e-16,1.0,0.8629221646738945,43.8933,12.9189
IT1578A,2022-01-01,2022,1,23.9,36.1,23.4,9.75,23.083333333333332,13.177853897100839,48.0,28.7,26.4,7.145161290322581,11.703225806451613,74.0,1,0.49999999999999994,0.8660254037844387,0.8629221646738945,43.8933,12.9189
IT1578A,2022-02-01,2022,2,23.1,23.9,36.1,23.4,27.799999999999997,7.192357054540756,37.0,24.5,30.5,5.841935483870968,11.806451612903226,63.8,2,0.8660254037844386,0.5000000000000001,0.8629221646738945,43.8933,12.9189
IT1578A,2022-03-01,2022,3,12.4,23.1,23.9,36.1,27.7,7.285602240034943,42.8,23.9,35.4,8.585714285714285,12.857142857142858,36.3,3,1.0,6.123233995736766e-17,0.8629221646738945,43.8933,12.9189
IT1578A,2022-04-01,2022,4,14.2,12.4,23.1,23.9,19.799999999999997,6.421059102671653,21.1,24.6,37.0,8.016129032258064,10.65483870967742,40.8,4,0.8660254037844387,-0.49999999999999983,0.8629221646738945,43.8933,12.9189
IT1578A,2022-05-01,2022,5,14.1,14.2,12.4,23.1,16.566666666666666,5.729165151515182,27.9,23.6,49.2,12.483333333333333,13.37,49.1,5,0.49999999999999994,-0.8660254037844387,0.8629221646738945,43.8933,12.9189
IT1578A,2022-06-01,2022,6,11.3,14.1,14.2,12.4,13.566666666666663,1.0115993937009282,32.3,22.6,61.1,19.393548387096775,10.535483870967743,41.4,6,1.2246467991473532e-16,-1.0,0.8629221646738945,43.8933,12.9189
IT1578A,2022-07-01,2022,7,14.1,11.3,14.1,14.2,13.199999999999998,1.6462077633162726,30.9,23.2,65.9,24.55,10.826666666666666,50.8,7,-0.4999999999999998,-0.8660254037844388,0.8629221646738945,43.8933,12.9189
IT1578A,2022-08-01,2022,8,11.0,14.1,11.3,14.1,13.166666666666664,1.616580753731808,13.0,18.9,57.6,26.364516129032257,9.319354838709677,9.9,8,-0.8660254037844384,-0.5000000000000004,0.8629221646738945,43.8933,12.9189
IT1578A,2022-09-01,2022,9,22.9,11.0,14.1,11.3,12.133333333333331,1.7097758137651098,18.9,17.6,46.7,25.306451612903224,10.103225806451611,84.1,9,-1.0,-1.8369701987210297e-16,0.8629221646738945,43.8933,12.9189
IT1578A,2022-10-01,2022,10,16.4,22.9,11.0,14.1,15.999999999999995,6.173329733620474,26.3,16.7,33.5,20.93,12.096666666666666,84.0,10,-0.8660254037844386,0.5000000000000001,0.8629221646738945,43.8933,12.9189
IT1578A,2022-11-01,2022,11,27.0,16.4,22.9,11.0,16.766666666666662,5.958467364460088,25.9,17.8,26.7,18.141935483870967,8.45483870967742,4.2,11,-0.5000000000000004,0.8660254037844384,0.8629221646738945,43.8933,12.9189
IT1578A,2022-12-01,2022,12,18.1,27.0,16.4,22.9,22.099999999999994,5.345091205957331,,21.5,16.4,12.74,12.18,144.6,12,-2.4492935982947064e-16,1.0,0.8629221646738945,43.8933,12.9189
IT1578A,2023-01-01,2023,1,50.2,18.1,27.0,16.4,20.499999999999996,5.6929781309963285,,18.3,25.0,9.312903225806451,9.65483870967742,97.7,1,0.49999999999999994,0.8660254037844387,0.8629221646738945,43.8933,12.9189
IT1578A,2023-02-01,2023,2,13.2,50.2,18.1,27.0,31.766666666666662,16.572366558018665,,30.1,17.8,8.229032258064516,12.74516129032258,112.6,2,0.8660254037844386,0.5000000000000001,0.8629221646738945,43.8933,12.9189
IT1578A,2023-03-01,2023,3,12.6,13.2,50.2,18.1,27.16666666666666,20.09734642517105,,16.6,42.0,7.485714285714286,11.264285714285714,56.6,3,1.0,6.123233995736766e-17,0.8629221646738945,43.8933,12.9189
IT1578A,2023-04-01,2023,4,16.4,12.6,13.2,50.2,25.33333333333333,21.537254544935287,,17.6,39.0,11.82258064516129,13.422580645161291,68.10000000000001,4,0.8660254037844387,-0.49999999999999983,0.8629221646738945,43.8933,12.9189
IT1578A,2023-05-01,2023,5,23.0,16.4,12.6,13.2,14.066666666666661,2.0428737928066183,,15.1,41.9,12.45,12.2,49.0,5,0.49999999999999994,-0.8660254037844387,0.8629221646738945,43.8933,12.9189
IT1578A,2023-06-01,2023,6,20.0,23.0,16.4,12.6,17.33333333333333,5.262445565831154,,14.0,57.2,16.925806451612903,10.670967741935485,168.9,6,1.2246467991473532e-16,-1.0,0.8629221646738945,43.8933,12.9189
IT1578A,2023-07-01,2023,7,11.4,20.0,23.0,16.4,19.799999999999994,3.3045423283720456,,13.1,70.8,22.42,8.95,83.6,7,-0.4999999999999998,-0.8660254037844388,0.8629221646738945,43.8933,12.9189
IT1578A,2023-08-01,2023,8,9.19,11.4,20.0,23.0,18.13333333333333,6.021074101299197,,14.7,64.1,26.61935483870968,10.55483870967742,23.0,8,-0.8660254037844384,-0.5000000000000004,0.8629221646738945,43.8933,12.9189
IT1578A,2023-09-01,2023,9,9.64,9.19,11.4,20.0,13.529999999999994,5.711103220919999,,13.1,58.9,25.46451612903226,10.95483870967742,62.4,9,-1.0,-1.8369701987210297e-16,0.8629221646738945,43.8933,12.9189
IT1578A,2023-10-01,2023,10,16.9,9.64,9.19,11.4,10.07666666666666,1.1679183761446077,,12.4,50.6,22.86,12.126666666666669,38.7,10,-0.8660254037844386,0.5000000000000001,0.8629221646738945,43.8933,12.9189
IT1578A,2023-11-01,2023,11,25.4,16.9,9.64,9.19,11.909999999999995,4.327320186905846,,16.9,28.2,20.16774193548387,11.970967741935484,34.8,11,-0.5000000000000004,0.8660254037844384,0.8629221646738945,43.8933,12.9189
IT1578A,2023-12-01,2023,12,32.4,25.4,16.9,9.64,17.31333333333333,7.888126097707614,,18.4,26.4,13.066666666666666,14.816666666666666,100.0,12,-2.4492935982947064e-16,1.0,0.8629221646738945,43.8933,12.9189
IT1578A,2024-01-01,2024,1,23.2,32.4,25.4,16.9,24.89999999999999,7.762087348130161,,21.3,26.0,9.6,14.683870967741935,17.4,1,0.49999999999999994,0.8660254037844387,0.8629221646738945,43.8933,12.9189
IT1578A,2024-02-01,2024,2,7.03,23.2,32.4,25.4,26.99999999999999,4.804164859785957,,20.5,32.1,7.383870967741935,12.051612903225807,68.9,2,0.8660254037844386,0.5000000000000001,0.8629221646738945,43.8933,12.9189
IT1578A,2024-03-01,2024,3,8.44,7.03,23.2,32.4,20.876666666666658,12.843583352528055,,14.1,37.5,9.951724137931036,10.675862068965518,50.2,3,1.0,6.123233995736766e-17,0.8629221646738945,43.8933,12.9189
IT1578A,2024-04-01,2024,4,8.27,8.44,7.03,23.2,12.889999999999992,8.956511597714977,,15.4,53.9,12.44516129032258,11.503225806451614,95.3,4,0.8660254037844387,-0.49999999999999983,0.8629221646738945,43.8933,12.9189
IT1578A,2024-05-01,2024,5,8.13,8.27,8.44,7.03,7.913333333333326,0.7696969100473698,,15.9,56.7,14.853333333333332,12.363333333333332,64.4,5,0.49999999999999994,-0.8660254037844387,0.8629221646738945,43.8933,12.9189
IT1578A,2024-06-01,2024,6,9.92,8.13,8.27,8.44,8.279999999999992,0.1552417469726403,,15.6,70.7,18.751612903225805,11.806451612903226,65.6,6,1.2246467991473532e-16,-1.0,0.8629221646738945,43.8933,12.9189
IT1578A,2024-07-01,2024,7,9.55,9.92,8.13,8.27,8.773333333333326,0.9955065712170987,,15.1,74.8,23.986666666666668,11.64,41.4,7,-0.4999999999999998,-0.8660254037844388,0.8629221646738945,43.8933,12.9189
IT1578A,2024-08-01,2024,8,7.91,9.55,9.92,8.13,9.199999999999994,0.9449338601209442,,13.4,72.5,27.516129032258064,10.580645161290322,34.9,8,-0.8660254037844384,-0.5000000000000004,0.8629221646738945,43.8933,12.9189
IT1578A,2024-09-01,2024,9,6.94,7.91,9.55,9.92,9.12666666666666,1.0697819092396383,,14.8,59.7,27.154838709677417,8.55483870967742,39.8,9,-1.0,-1.8369701987210297e-16,0.8629221646738945,43.8933,12.9189
IT1578A,2024-10-01,2024,10,15.0,6.94,7.91,9.55,8.133333333333328,1.3192548401792803,,16.3,33.3,21.216666666666665,12.276666666666667,206.6,10,-0.8660254037844386,0.5000000000000001,0.8629221646738945,43.8933,12.9189
IT1578A,2024-11-01,2024,11,13.0,15.0,6.94,7.91,9.949999999999994,4.400238629893046,,21.2,21.9,17.741935483870968,11.261290322580646,143.9,11,-0.5000000000000004,0.8660254037844384,0.8629221646738945,43.8933,12.9189
