eoi_code,Year,Month,Temp_Mean,Wind_Speed,Precipitation
IT1865A,2024,2,7.451724137931034,7.362068965517241,99.4
IT1865A,2024,3,10.82258064516129,10.106451612903227,114.0
IT1865A,2024,4,13.813333333333333,8.256666666666668,136.9
IT1865A,2024,5,17.461290322580645,7.935483870967742,185.5
IT1865A,2024,6,21.94333333333333,6.88,123.4
IT1865A,2024,7,26.20967741935484,6.812903225806451,21.200000000000003
IT1865A,2024,8,26.74516129032258,6.058064516129033,49.9
IT1865A,2024,9,19.823333333333334,8.136666666666667,157.6
IT1865A,2024,10,16.067741935483873,8.351612903225806,170.2
IT1865A,2024,11,7.776666666666667,5.933333333333334,19.9
IT1865A,2024,12,3.2193548387096773,6.467741935483871,82.60000000000001
IT1865A,2025,1,4.383870967741935,6.374193548387097,32.2
IT1865A,2025,2,6.039285714285714,6.182142857142857,72.4
IT1865A,2025,3,9.832258064516129,7.161290322580645,97.5
IT1865A,2025,4,14.046666666666665,7.496666666666667,98.6
IT1865A,2025,5,17.664516129032258,7.212903225806452,117.2
IT1865A,2025,6,25.866666666666667,6.66,13.200000000000001
IT1865A,2025,7,24.529032258064515,7.003225806451613,65.2
IT1865A,2025,8,24.612903225806452,7.316129032258065,111.4
IT1865A,2025,9,20.513333333333332,6.723333333333333,95.7
IT1865A,2025,10,13.548387096774194,5.741935483870968,74.1
IT1865A,2025,11,7.89,5.883333333333334,93.2
IT1865A,2025,12,5.754838709677419,7.04516129032258,66.0
IT1153A,2020,1,3.4193548387096775,6.412903225806452,18.3
IT1153A,2020,2,7.73448275862069,8.796551724137931,3.6
IT1153A,2020,3,8.793548387096775,8.551612903225807,77.2
IT1153A,2020,4,13.91,7.29,23.2
IT1153A,2020,5,19.041935483870965,8.887096774193548,68.8
IT1153A,2020,6,22.14,7.596666666666667,75.5
IT1153A,2020,7,25.080645161290324,7.306451612903226,83.1
IT1153A,2020,8,25.625806451612902,7.029032258064516,171.0
IT1153A,2020,9,21.263333333333332,6.963333333333334,38.1
IT1153A,2020,10,13.338709677419354,6.796774193548386,153.6
IT1153A,2020,11,8.916666666666666,4.926666666666667,14.3
IT1153A,2020,12,4.251612903225807,6.254838709677419,250.4
IT1153A,2021,1,1.9806451612903226,6.748387096774193,110.5
IT1153A,2021,2,6.796428571428572,7.457142857142857,34.3
IT1153A,2021,3,8.764516129032257,7.67741935483871,13.5
IT1153A,2021,4,11.563333333333333,8.376666666666667,79.3
IT1153A,2021,5,16.603225806451615,9.490322580645161,100.7
IT1153A,2021,6,24.353333333333335,7.306666666666667,18.400000000000002
IT1153A,2021,7,25.864516129032257,7.906451612903226,55.6
IT1153A,2021,8,24.603225806451615,7.790322580645161,35.1
IT1153A,2021,9,21.196666666666665,6.739999999999999,31.099999999999998
IT1153A,2021,10,13.245161290322581,6.6,42.4
IT1153A,2021,11,8.506666666666666,7.0600000000000005,173.2
IT1153A,2021,12,2.4645161290322584,6.303225806451613,47.9
IT1153A,2022,1,2.5999999999999996,6.448387096774193,32.2
IT1153A,2022,2,6.192857142857143,8.235714285714286,34.3
IT1153A,2022,3,7.65483870967742,7.270967741935484,15.299999999999999
IT1153A,2022,4,12.493333333333334,9.036666666666667,39.0
IT1153A,2022,5,19.67096774193548,7.712903225806452,79.7
IT1153A,2022,6,24.61,7.61,52.3
IT1153A,2022,7,27.635483870967743,7.896774193548388,10.899999999999999
IT1153A,2022,8,25.4,7.096774193548387,78.8
IT1153A,2022,9,20.2,7.576666666666667,53.9
IT1153A,2022,10,17.32903225806452,5.790322580645161,30.0
IT1153A,2022,11,9.456666666666667,5.993333333333334,138.4
IT1153A,2022,12,5.925806451612903,5.296774193548386,98.4
IT1153A,2023,1,4.84516129032258,6.961290322580646,80.8
IT1153A,2023,2,5.4071428571428575,8.057142857142857,12.200000000000001
IT1153A,2023,3,10.458064516129031,8.519354838709678,39.4
IT1153A,2023,4,12.486666666666668,8.863333333333333,87.4
IT1153A,2023,5,17.048387096774192,7.622580645161291,155.6
IT1153A,2023,6,22.853333333333335,6.746666666666667,58.7
IT1153A,2023,7,25.47741935483871,7.112903225806452,96.3
IT1153A,2023,8,25.787096774193547,8.158064516129032,72.2
IT1153A,2023,9,21.78666666666667,6.836666666666667,31.400000000000002
IT1153A,2023,10,17.73548387096774,7.412903225806452,118.4
IT1153A,2023,11,8.743333333333334,8.19,74.6
IT1153A,2023,12,5.303225806451613,6.887096774193548,40.5
IT1153A,2024,1,3.2225806451612904,6.874193548387097,76.5
IT1153A,2024,2,7.9206896551724135,7.217241379310345,132.3
IT1153A,2024,3,10.506451612903225,8.83548387096774,175.0
IT1153A,2024,4,13.386666666666667,8.403333333333332,144.0
IT1153A,2024,5,16.948387096774194,7.274193548387097,242.3
IT1153A,2024,6,21.433333333333334,6.736666666666666,201.1
IT1153A,2024,7,25.94516129032258,6.529032258064516,19.9
IT1153A,2024,8,26.425806451612903,5.703225806451614,47.4
IT1153A,2024,9,19.526666666666664,8.04,149.9
IT1153A,2024,10,15.64516129032258,7.34516129032258,233.7
IT1153A,2024,11,8.203333333333333,5.8,6.5
IT1153A,2024,12,3.4451612903225803,5.335483870967742,84.3
IT1153A,2025,1,4.329032258064516,4.990322580645161,64.4
IT1153A,2025,2,5.75,5.257142857142857,75.5
IT1153A,2025,3,9.76774193548387,6.329032258064516,118.1
IT1153A,2025,4,13.816666666666666,7.516666666666667,88.1
IT1153A,2025,5,17.31935483870968,6.774193548387097,96.8
IT1153A,2025,6,25.196666666666665,6.1899999999999995,14.7
IT1153A,2025,7,24.5258064516129,6.816129032258065,70.3
IT1153A,2025,8,24.225806451612904,6.551612903225807,122.0
IT1153A,2025,9,19.84333333333333,5.6033333333333335,52.0
IT1153A,2025,10,13.796774193548387,5.619354838709677,92.39999999999999
IT1153A,2025,11,7.913333333333333,5.716666666666667,111.4
IT1153A,2025,12,6.070967741935483,5.129032258064516,105.8
IT1110A,2020,1,7.393548387096774,8.193548387096774,42.1
IT1110A,2020,2,9.706896551724139,9.96206896551724,20.3
IT1110A,2020,3,9.303225806451612,12.12258064516129,52.7
IT1110A,2020,4,13.143333333333334,10.626666666666667,67.1
IT1110A,2020,5,17.903225806451612,10.980645161290322,52.6
IT1110A,2020,6,20.063333333333333,8.526666666666667,126.4
IT1110A,2020,7,24.251612903225805,8.635483870967741,14.7
IT1110A,2020,8,24.916129032258063,8.625806451612902,93.69999999999999
IT1110A,2020,9,20.883333333333333,8.44,83.9
IT1110A,2020,10,14.283870967741937,9.2,207.0
IT1110A,2020,11,11.020000000000001,9.360000000000001,29.3
IT1110A,2020,12,7.519354838709678,9.187096774193549,211.3
IT1110A,2021,1,5.922580645161291,11.616129032258065,125.6
IT1110A,2021,2,8.575,10.353571428571428,49.8
IT1110A,2021,3,9.30967741935484,10.096774193548388,5.4
IT1110A,2021,4,11.336666666666668,10.443333333333333,108.6
IT1110A,2021,5,15.464516129032257,11.351612903225806,84.1
IT1110A,2021,6,22.103333333333335,7.213333333333334,20.0
IT1110A,2021,7,23.838709677419356,8.893548387096773,35.4
IT1110A,2021,8,24.541935483870965,9.516129032258064,30.2
IT1110A,2021,9,21.38,8.706666666666667,172.8
IT1110A,2021,10,14.82258064516129,11.825806451612904,21.6
IT1110A,2021,11,11.229999999999999,13.293333333333333,143.8
IT1110A,2021,12,7.374193548387097,8.306451612903226,159.70000000000002
IT1110A,2022,1,6.632258064516129,9.14516129032258,32.6
IT1110A,2022,2,8.242857142857142,9.10357142857143,22.8
IT1110A,2022,3,8.741935483870968,10.725806451612904,58.5
IT1110A,2022,4,12.026666666666667,11.123333333333333,82.0
IT1110A,2022,5,19.106451612903225,8.893548387096773,43.9
IT1110A,2022,6,24.823333333333334,9.036666666666667,41.199999999999996
IT1110A,2022,7,27.19677419354839,8.312903225806451,3.5
IT1110A,2022,8,25.822580645161292,8.580645161290322,90.0
IT1110A,2022,9,20.426666666666666,10.6,183.0
IT1110A,2022,10,18.141935483870967,6.645161290322581,8.700000000000001
IT1110A,2022,11,12.083333333333334,10.09,212.4
IT1110A,2022,12,9.796774193548387,8.880645161290323,171.5
IT1110A,2023,1,7.474193548387096,10.90967741935484,98.9
IT1110A,2023,2,6.9071428571428575,10.564285714285715,43.4
IT1110A,2023,3,10.661290322580646,11.12258064516129,67.4
IT1110A,2023,4,12.276666666666667,10.853333333333333,84.4
IT1110A,2023,5,16.980645161290322,9.883870967741935,141.3
IT1110A,2023,6,21.746666666666666,6.91,100.0
IT1110A,2023,7,25.299999999999997,7.538709677419354,8.4
IT1110A,2023,8,24.82903225806452,7.170967741935484,103.9
IT1110A,2023,9,21.723333333333336,9.08,41.4
IT1110A,2023,10,18.570967741935487,10.225806451612904,174.9
IT1110A,2023,11,12.17,12.01,179.4
IT1110A,2023,12,8.564516129032258,8.53225806451613,65.60000000000001
IT1110A,2024,1,8.016129032258064,11.196774193548388,61.50000000000001
IT1110A,2024,2,9.89310344827586,8.217241379310344,107.3
IT1110A,2024,3,11.16451612903226,9.103225806451613,140.0
IT1110A,2024,4,13.293333333333333,7.743333333333334,67.1
IT1110A,2024,5,16.648387096774194,8.374193548387098,125.0
IT1110A,2024,6,20.459999999999997,7.463333333333334,86.39999999999999
IT1110A,2024,7,25.63548387096774,6.209677419354839,29.7
IT1110A,2024,8,26.703225806451613,5.958064516129032,41.9
IT1110A,2024,9,19.783333333333335,9.036666666666667,171.0
IT1110A,2024,10,16.69677419354839,7.219354838709678,203.10000000000002
IT1110A,2024,11,10.903333333333334,9.129999999999999,38.0
IT1110A,2024,12,6.506451612903225,8.887096774193548,67.9
IT1110A,2025,1,8.296774193548387,14.067741935483872,73.9
IT1110A,2025,2,8.232142857142858,9.160714285714286,140.2
